open_plus_X,kill_eod,SL,TP,rok,obchodu,uspesnost,usd
15,0,7.5,20.0,2016,7,0.429,1325.0
15,0,7.5,20.0,2017,12,0.333,700.0
15,0,7.5,20.0,2018,80,0.262,-2050.0
15,0,7.5,20.0,2019,52,0.346,2312.5
15,0,7.5,20.0,2020,127,0.339,8325.0
15,0,7.5,20.0,2021,114,0.377,13525.0
15,0,7.5,20.0,2022,169,0.29,-225.0
15,0,7.5,20.0,2023,136,0.287,-775.0
15,0,7.5,20.0,2024,125,0.304,2250.0
15,0,7.5,20.0,2025,152,0.329,8412.5
15,0,7.5,20.0,2026,96,0.281,-1275.0
15,1,12.5,5.0,2016,8,0.625,-387.5
15,1,12.5,5.0,2017,14,0.429,-200.0
15,1,12.5,5.0,2018,80,0.562,-8275.0
15,1,12.5,5.0,2019,52,0.75,3062.5
15,1,12.5,5.0,2020,127,0.724,-1037.5
15,1,12.5,5.0,2021,114,0.754,5387.5
15,1,12.5,5.0,2022,169,0.698,-6350.0
15,1,12.5,5.0,2023,138,0.688,-5250.0
15,1,12.5,5.0,2024,125,0.768,2750.0
15,1,12.5,5.0,2025,152,0.704,-4150.0
15,1,12.5,5.0,2026,96,0.698,-3300.0
15,1,7.5,50.0,2016,8,0.5,1262.5
15,1,7.5,50.0,2017,14,0.357,-1137.5
15,1,7.5,50.0,2018,80,0.275,-5162.5
15,1,7.5,50.0,2019,52,0.481,2075.0
15,1,7.5,50.0,2020,127,0.323,2900.0
15,1,7.5,50.0,2021,114,0.421,16337.5
15,1,7.5,50.0,2022,169,0.183,-512.5
15,1,7.5,50.0,2023,138,0.297,6562.5
15,1,7.5,50.0,2024,125,0.312,1225.0
15,1,7.5,50.0,2025,152,0.263,1425.0
15,1,7.5,50.0,2026,96,0.219,2012.5
10,1,15.0,40.0,2016,20,0.4,2037.5
10,1,15.0,40.0,2017,38,0.526,-200.0
10,1,15.0,40.0,2018,119,0.437,-2825.0
10,1,15.0,40.0,2019,100,0.53,10812.5
10,1,15.0,40.0,2020,153,0.444,-2612.5
10,1,15.0,40.0,2021,149,0.544,26687.5
10,1,15.0,40.0,2022,201,0.323,-4225.0
10,1,15.0,40.0,2023,173,0.37,-12625.0
10,1,15.0,40.0,2024,161,0.435,5787.5
10,1,15.0,40.0,2025,180,0.389,11125.0
10,1,15.0,40.0,2026,110,0.355,375.0
15,1,15.0,40.0,2016,8,0.625,2787.5
15,1,15.0,40.0,2017,14,0.357,-837.5
15,1,15.0,40.0,2018,80,0.388,-6075.0
15,1,15.0,40.0,2019,52,0.596,9500.0
15,1,15.0,40.0,2020,127,0.409,-10987.5
15,1,15.0,40.0,2021,114,0.544,20650.0
15,1,15.0,40.0,2022,169,0.331,-2800.0
15,1,15.0,40.0,2023,138,0.42,425.0
15,1,15.0,40.0,2024,125,0.48,6862.5
15,1,15.0,40.0,2025,152,0.388,-1787.5
15,1,15.0,40.0,2026,96,0.375,7662.5
10,0,7.5,40.0,2016,17,0.235,2700.0
10,0,7.5,40.0,2017,31,0.226,4225.0
10,0,7.5,40.0,2018,109,0.138,-8012.5
10,0,7.5,40.0,2019,86,0.233,12162.5
10,0,7.5,40.0,2020,145,0.152,-5962.5
10,0,7.5,40.0,2021,132,0.295,39825.0
10,0,7.5,40.0,2022,200,0.16,-4000.0
10,0,7.5,40.0,2023,166,0.175,2475.0
10,0,7.5,40.0,2024,153,0.183,5300.0
10,0,7.5,40.0,2025,177,0.192,9687.5
10,0,7.5,40.0,2026,109,0.202,8650.0
10,1,5.0,15.0,2016,20,0.3,-387.5
10,1,5.0,15.0,2017,38,0.447,-262.5
10,1,5.0,15.0,2018,119,0.277,-7225.0
10,1,5.0,15.0,2019,100,0.38,2300.0
10,1,5.0,15.0,2020,153,0.294,-812.5
10,1,5.0,15.0,2021,149,0.383,12037.5
10,1,5.0,15.0,2022,201,0.254,-4025.0
10,1,5.0,15.0,2023,173,0.254,-5175.0
10,1,5.0,15.0,2024,161,0.292,2237.5
10,1,5.0,15.0,2025,180,0.333,9775.0
10,1,5.0,15.0,2026,110,0.264,-1250.0
15,1,12.5,40.0,2016,8,0.5,762.5
15,1,12.5,40.0,2017,14,0.357,-837.5
15,1,12.5,40.0,2018,80,0.338,-7725.0
15,1,12.5,40.0,2019,52,0.596,9775.0
15,1,12.5,40.0,2020,127,0.386,-9600.0
15,1,12.5,40.0,2021,114,0.535,22400.0
15,1,12.5,40.0,2022,169,0.284,-4837.5
15,1,12.5,40.0,2023,138,0.399,5925.0
15,1,12.5,40.0,2024,125,0.44,7187.5
15,1,12.5,40.0,2025,152,0.362,437.5
15,1,12.5,40.0,2026,96,0.354,9975.0
15,0,10.0,15.0,2016,7,0.571,1325.0
15,0,10.0,15.0,2017,14,0.643,3900.0
15,0,10.0,15.0,2018,80,0.412,575.0
15,0,10.0,15.0,2019,52,0.519,5712.5
15,0,10.0,15.0,2020,126,0.452,4675.0
15,0,10.0,15.0,2021,113,0.531,15675.0
15,0,10.0,15.0,2022,169,0.396,-4975.0
15,0,10.0,15.0,2023,136,0.404,-2650.0
15,0,10.0,15.0,2024,125,0.408,-1875.0
15,0,10.0,15.0,2025,152,0.421,912.5
15,0,10.0,15.0,2026,96,0.396,-2987.5
10,0,30.0,15.0,2016,15,0.667,-375.0
10,0,30.0,15.0,2017,31,0.71,2225.0
10,0,30.0,15.0,2018,103,0.65,-6387.5
10,0,30.0,15.0,2019,88,0.761,16550.0
10,0,30.0,15.0,2020,146,0.712,11537.5
10,0,30.0,15.0,2021,137,0.737,18325.0
10,0,30.0,15.0,2022,200,0.62,-26000.0
10,0,30.0,15.0,2023,163,0.669,-3325.0
10,0,30.0,15.0,2024,154,0.688,4175.0
10,0,30.0,15.0,2025,173,0.723,19162.5
10,0,30.0,15.0,2026,110,0.673,-1250.0
10,1,12.5,60.0,2016,20,0.4,2287.5
10,1,12.5,60.0,2017,38,0.526,0.0
10,1,12.5,60.0,2018,119,0.42,-1850.0
10,1,12.5,60.0,2019,100,0.52,8812.5
10,1,12.5,60.0,2020,153,0.392,-1712.5
10,1,12.5,60.0,2021,149,0.523,26387.5
10,1,12.5,60.0,2022,201,0.269,6325.0
10,1,12.5,60.0,2023,173,0.341,-6137.5
10,1,12.5,60.0,2024,161,0.398,7512.5
10,1,12.5,60.0,2025,180,0.333,6712.5
10,1,12.5,60.0,2026,110,0.3,1425.0
15,0,5.0,60.0,2016,7,0.143,1325.0
15,0,5.0,60.0,2017,10,0.1,500.0
15,0,5.0,60.0,2018,73,0.055,-5937.5
15,0,5.0,60.0,2019,46,0.174,12700.0
15,0,5.0,60.0,2020,122,0.09,2200.0
15,0,5.0,60.0,2021,100,0.14,18000.0
15,0,5.0,60.0,2022,166,0.102,9600.0
15,0,5.0,60.0,2023,128,0.125,16800.0
15,0,5.0,60.0,2024,113,0.106,7925.0
15,0,5.0,60.0,2025,149,0.074,-5125.0
15,0,5.0,60.0,2026,95,0.074,-7212.5
15,1,15.0,25.0,2016,8,0.625,2850.0
15,1,15.0,25.0,2017,14,0.357,-837.5
15,1,15.0,25.0,2018,80,0.388,-7187.5
15,1,15.0,25.0,2019,52,0.596,8350.0
15,1,15.0,25.0,2020,127,0.449,-6912.5
15,1,15.0,25.0,2021,114,0.553,23387.5
15,1,15.0,25.0,2022,169,0.385,-6975.0
15,1,15.0,25.0,2023,138,0.457,2062.5
15,1,15.0,25.0,2024,125,0.504,2825.0
15,1,15.0,25.0,2025,152,0.421,-3587.5
15,1,15.0,25.0,2026,96,0.438,6162.5
15,0,30.0,7.5,2016,8,0.875,925.0
15,0,30.0,7.5,2017,13,0.923,2775.0
15,0,30.0,7.5,2018,77,0.792,-3050.0
15,0,30.0,7.5,2019,52,0.885,6900.0
15,0,30.0,7.5,2020,126,0.849,8475.0
15,0,30.0,7.5,2021,114,0.851,8025.0
15,0,30.0,7.5,2022,169,0.787,-8350.0
15,0,30.0,7.5,2023,136,0.816,725.0
15,0,30.0,7.5,2024,124,0.815,275.0
15,0,30.0,7.5,2025,152,0.809,562.5
15,0,30.0,7.5,2026,96,0.812,-150.0
10,1,5.0,60.0,2016,20,0.3,425.0
10,1,5.0,60.0,2017,38,0.447,-425.0
10,1,5.0,60.0,2018,119,0.252,-3375.0
10,1,5.0,60.0,2019,100,0.37,2737.5
10,1,5.0,60.0,2020,153,0.222,-937.5
10,1,5.0,60.0,2021,149,0.342,20225.0
10,1,5.0,60.0,2022,201,0.109,-7862.5
10,1,5.0,60.0,2023,173,0.208,7875.0
10,1,5.0,60.0,2024,161,0.217,6100.0
10,1,5.0,60.0,2025,180,0.206,10950.0
10,1,5.0,60.0,2026,110,0.164,9050.0
10,0,25.0,40.0,2016,12,0.333,-2300.0
10,0,25.0,40.0,2017,19,0.579,11525.0
10,0,25.0,40.0,2018,85,0.329,-17037.5
10,0,25.0,40.0,2019,67,0.463,15237.5
10,0,25.0,40.0,2020,128,0.438,18800.0
10,0,25.0,40.0,2021,117,0.462,26325.0
10,0,25.0,40.0,2022,193,0.342,-31125.0
10,0,25.0,40.0,2023,136,0.434,18350.0
10,0,25.0,40.0,2024,137,0.409,7037.5
10,0,25.0,40.0,2025,162,0.414,12512.5
10,0,25.0,40.0,2026,105,0.333,-22050.0
10,0,40.0,60.0,2016,5,0.4,-125.0
10,0,40.0,60.0,2017,9,0.778,16912.5
10,0,40.0,60.0,2018,54,0.352,-14350.0
10,0,40.0,60.0,2019,36,0.528,22100.0
10,0,40.0,60.0,2020,100,0.47,32500.0
10,0,40.0,60.0,2021,85,0.435,12875.0
10,0,40.0,60.0,2022,156,0.391,-10900.0
10,0,40.0,60.0,2023,84,0.452,20200.0
10,0,40.0,60.0,2024,92,0.435,13700.0
10,0,40.0,60.0,2025,131,0.427,15375.0
10,0,40.0,60.0,2026,89,0.326,-37487.5
15,0,12.5,5.0,2016,8,0.75,50.0
15,0,12.5,5.0,2017,14,0.786,525.0
15,0,12.5,5.0,2018,80,0.625,-8250.0
15,0,12.5,5.0,2019,52,0.788,1150.0
15,0,12.5,5.0,2020,127,0.74,-287.5
15,0,12.5,5.0,2021,114,0.807,6400.0
15,0,12.5,5.0,2022,169,0.704,-5725.0
15,0,12.5,5.0,2023,138,0.696,-5700.0
15,0,12.5,5.0,2024,125,0.768,2750.0
15,0,12.5,5.0,2025,152,0.711,-4300.0
15,0,12.5,5.0,2026,96,0.698,-3775.0
10,0,15.0,10.0,2016,20,0.6,-500.0
10,0,15.0,10.0,2017,37,0.676,2800.0
10,0,15.0,10.0,2018,116,0.638,2600.0
10,0,15.0,10.0,2019,99,0.677,6500.0
10,0,15.0,10.0,2020,153,0.673,10625.0
10,0,15.0,10.0,2021,149,0.651,5775.0
10,0,15.0,10.0,2022,201,0.587,-8437.5
10,0,15.0,10.0,2023,172,0.541,-17050.0
10,0,15.0,10.0,2024,161,0.621,225.0
10,0,15.0,10.0,2025,179,0.62,25.0
10,0,15.0,10.0,2026,110,0.591,-4000.0
15,0,30.0,50.0,2016,5,0.4,375.0
15,0,30.0,50.0,2017,8,0.75,11800.0
15,0,30.0,50.0,2018,52,0.346,-7300.0
15,0,30.0,50.0,2019,38,0.474,14050.0
15,0,30.0,50.0,2020,105,0.41,11875.0
15,0,30.0,50.0,2021,78,0.462,25050.0
15,0,30.0,50.0,2022,153,0.373,-5325.0
15,0,30.0,50.0,2023,94,0.436,21062.5
15,0,30.0,50.0,2024,98,0.398,6350.0
15,0,30.0,50.0,2025,136,0.397,9612.5
15,0,30.0,50.0,2026,86,0.302,-29387.5
10,0,40.0,10.0,2016,17,0.765,-1925.0
10,0,40.0,10.0,2017,29,0.828,1500.0
10,0,40.0,10.0,2018,99,0.778,-7975.0
10,0,40.0,10.0,2019,88,0.852,9462.5
10,0,40.0,10.0,2020,148,0.858,18250.0
10,0,40.0,10.0,2021,141,0.837,9475.0
10,0,40.0,10.0,2022,201,0.766,-22025.0
10,0,40.0,10.0,2023,158,0.823,5050.0
10,0,40.0,10.0,2024,155,0.819,3625.0
10,0,40.0,10.0,2025,174,0.81,150.0
10,0,40.0,10.0,2026,110,0.818,2250.0
15,0,7.5,40.0,2016,7,0.143,-425.0
15,0,7.5,40.0,2017,11,0.091,-2025.0
15,0,7.5,40.0,2018,79,0.139,-5400.0
15,0,7.5,40.0,2019,50,0.22,4425.0
15,0,7.5,40.0,2020,125,0.168,-125.0
15,0,7.5,40.0,2021,106,0.245,19350.0
15,0,7.5,40.0,2022,168,0.155,-5450.0
15,0,7.5,40.0,2023,131,0.221,17387.5
15,0,7.5,40.0,2024,114,0.202,9025.0
15,0,7.5,40.0,2025,150,0.193,8875.0
15,0,7.5,40.0,2026,96,0.188,4350.0
10,0,20.0,7.5,2016,20,0.65,-2625.0
10,0,20.0,7.5,2017,38,0.763,1275.0
10,0,20.0,7.5,2018,117,0.709,-5800.0
10,0,20.0,7.5,2019,98,0.714,-4762.5
10,0,20.0,7.5,2020,152,0.77,5637.5
10,0,20.0,7.5,2021,147,0.748,575.0
10,0,20.0,7.5,2022,201,0.667,-21775.0
10,0,20.0,7.5,2023,172,0.698,-11300.0
10,0,20.0,7.5,2024,161,0.733,-2775.0
10,0,20.0,7.5,2025,180,0.761,3875.0
10,0,20.0,7.5,2026,110,0.727,-2750.0
15,0,15.0,20.0,2016,7,0.714,3325.0
15,0,15.0,20.0,2017,11,0.545,1975.0
15,0,15.0,20.0,2018,79,0.456,2850.0
15,0,15.0,20.0,2019,51,0.51,5087.5
15,0,15.0,20.0,2020,126,0.468,5425.0
15,0,15.0,20.0,2021,113,0.531,17425.0
15,0,15.0,20.0,2022,169,0.462,5800.0
15,0,15.0,20.0,2023,136,0.419,-5650.0
15,0,15.0,20.0,2024,125,0.44,-625.0
15,0,15.0,20.0,2025,152,0.461,6350.0
15,0,15.0,20.0,2026,96,0.479,6100.0
10,1,5.0,5.0,2016,20,0.4,-850.0
10,1,5.0,5.0,2017,38,0.5,387.5
10,1,5.0,5.0,2018,119,0.454,-5412.5
10,1,5.0,5.0,2019,100,0.52,-1612.5
10,1,5.0,5.0,2020,153,0.471,-5825.0
10,1,5.0,5.0,2021,149,0.557,750.0
10,1,5.0,5.0,2022,201,0.478,-7275.0
10,1,5.0,5.0,2023,173,0.468,-7075.0
10,1,5.0,5.0,2024,161,0.54,-775.0
10,1,5.0,5.0,2025,180,0.556,500.0
10,1,5.0,5.0,2026,110,0.509,-2250.0
10,1,30.0,50.0,2016,20,0.4,2000.0
10,1,30.0,50.0,2017,38,0.526,-600.0
10,1,30.0,50.0,2018,119,0.454,-12787.5
10,1,30.0,50.0,2019,100,0.53,8537.5
10,1,30.0,50.0,2020,153,0.542,7350.0
10,1,30.0,50.0,2021,149,0.577,11412.5
10,1,30.0,50.0,2022,201,0.403,-31687.5
10,1,30.0,50.0,2023,173,0.497,562.5
10,1,30.0,50.0,2024,161,0.534,12325.0
10,1,30.0,50.0,2025,180,0.489,10687.5
10,1,30.0,50.0,2026,110,0.427,-13350.0
15,1,25.0,7.5,2016,8,0.625,812.5
15,1,25.0,7.5,2017,14,0.429,-350.0
15,1,25.0,7.5,2018,80,0.588,-8700.0
15,1,25.0,7.5,2019,52,0.692,5850.0
15,1,25.0,7.5,2020,127,0.748,3725.0
15,1,25.0,7.5,2021,114,0.711,3475.0
15,1,25.0,7.5,2022,169,0.74,-10300.0
15,1,25.0,7.5,2023,138,0.696,-3450.0
15,1,25.0,7.5,2024,125,0.784,3725.0
15,1,25.0,7.5,2025,152,0.77,337.5
15,1,25.0,7.5,2026,96,0.76,-1912.5
10,0,30.0,80.0,2016,6,0.333,1850.0
10,0,30.0,80.0,2017,9,0.556,13775.0
10,0,30.0,80.0,2018,53,0.208,-20325.0
10,0,30.0,80.0,2019,34,0.412,25150.0
10,0,30.0,80.0,2020,92,0.272,-2800.0
10,0,30.0,80.0,2021,70,0.371,36250.0
10,0,30.0,80.0,2022,147,0.224,-42675.0
10,0,30.0,80.0,2023,91,0.308,15225.0
10,0,30.0,80.0,2024,94,0.287,5112.5
10,0,30.0,80.0,2025,127,0.299,15325.0
10,0,30.0,80.0,2026,81,0.222,-26662.5
15,1,10.0,7.5,2016,8,0.5,-137.5
15,1,10.0,7.5,2017,14,0.429,-350.0
15,1,10.0,7.5,2018,80,0.45,-7000.0
15,1,10.0,7.5,2019,52,0.635,3437.5
15,1,10.0,7.5,2020,127,0.614,1537.5
15,1,10.0,7.5,2021,114,0.649,8350.0
15,1,10.0,7.5,2022,169,0.58,-2850.0
15,1,10.0,7.5,2023,138,0.558,-4325.0
15,1,10.0,7.5,2024,125,0.624,2325.0
15,1,10.0,7.5,2025,152,0.612,1862.5
15,1,10.0,7.5,2026,96,0.573,-1925.0
10,1,12.5,40.0,2016,20,0.4,2287.5
10,1,12.5,40.0,2017,38,0.526,0.0
10,1,12.5,40.0,2018,119,0.42,-3387.5
10,1,12.5,40.0,2019,100,0.52,9700.0
10,1,12.5,40.0,2020,153,0.399,-3600.0
10,1,12.5,40.0,2021,149,0.523,29612.5
10,1,12.5,40.0,2022,201,0.289,-1975.0
10,1,12.5,40.0,2023,173,0.347,-6412.5
10,1,12.5,40.0,2024,161,0.404,9250.0
10,1,12.5,40.0,2025,180,0.356,10900.0
10,1,12.5,40.0,2026,110,0.318,2600.0
10,1,15.0,30.0,2016,20,0.4,2062.5
10,1,15.0,30.0,2017,38,0.526,-200.0
10,1,15.0,30.0,2018,119,0.445,-1575.0
10,1,15.0,30.0,2019,100,0.53,9987.5
10,1,15.0,30.0,2020,153,0.477,5837.5
10,1,15.0,30.0,2021,149,0.544,22387.5
10,1,15.0,30.0,2022,201,0.363,-550.0
10,1,15.0,30.0,2023,173,0.393,-6712.5
10,1,15.0,30.0,2024,161,0.453,6312.5
10,1,15.0,30.0,2025,180,0.406,6400.0
10,1,15.0,30.0,2026,110,0.364,-4562.5
10,0,20.0,15.0,2016,18,0.556,-950.0
10,0,20.0,15.0,2017,34,0.618,1900.0
10,0,20.0,15.0,2018,110,0.6,2750.0
10,0,20.0,15.0,2019,96,0.656,11437.5
10,0,20.0,15.0,2020,152,0.638,14137.5
10,0,20.0,15.0,2021,143,0.643,14425.0
10,0,20.0,15.0,2022,201,0.557,-10025.0
10,0,20.0,15.0,2023,171,0.544,-12525.0
10,0,20.0,15.0,2024,158,0.589,1325.0
10,0,20.0,15.0,2025,179,0.609,8687.5
10,0,20.0,15.0,2026,110,0.573,-2500.0
15,0,25.0,80.0,2016,4,0.5,5400.0
15,0,25.0,80.0,2017,6,0.667,13350.0
15,0,25.0,80.0,2018,47,0.234,-2175.0
15,0,25.0,80.0,2019,33,0.303,10125.0
15,0,25.0,80.0,2020,92,0.25,3450.0
15,0,25.0,80.0,2021,66,0.318,26100.0
15,0,25.0,80.0,2022,139,0.201,-30225.0
15,0,25.0,80.0,2023,87,0.299,25575.0
15,0,25.0,80.0,2024,81,0.309,27525.0
15,0,25.0,80.0,2025,119,0.294,31700.0
15,0,25.0,80.0,2026,76,0.184,-27750.0
10,0,20.0,10.0,2016,20,0.6,-2500.0
10,0,20.0,10.0,2017,37,0.703,1300.0
10,0,20.0,10.0,2018,114,0.667,-2850.0
10,0,20.0,10.0,2019,98,0.704,2525.0
10,0,20.0,10.0,2020,152,0.737,12650.0
10,0,20.0,10.0,2021,147,0.701,3825.0
10,0,20.0,10.0,2022,201,0.622,-18525.0
10,0,20.0,10.0,2023,171,0.637,-11775.0
10,0,20.0,10.0,2024,160,0.675,-2000.0
10,0,20.0,10.0,2025,179,0.687,1025.0
10,0,20.0,10.0,2026,110,0.645,-6250.0
10,0,20.0,30.0,2016,13,0.538,4175.0
10,0,20.0,30.0,2017,27,0.593,12325.0
10,0,20.0,30.0,2018,94,0.415,1987.5
10,0,20.0,30.0,2019,77,0.455,7737.5
10,0,20.0,30.0,2020,142,0.465,19450.0
10,0,20.0,30.0,2021,130,0.492,26750.0
10,0,20.0,30.0,2022,201,0.398,-6025.0
10,0,20.0,30.0,2023,154,0.403,-2850.0
10,0,20.0,30.0,2024,152,0.434,9200.0
10,0,20.0,30.0,2025,177,0.373,-14712.5
10,0,20.0,30.0,2026,109,0.376,-10350.0
10,1,7.5,40.0,2016,20,0.35,1700.0
10,1,7.5,40.0,2017,38,0.5,225.0
10,1,7.5,40.0,2018,119,0.303,-5312.5
10,1,7.5,40.0,2019,100,0.44,6350.0
10,1,7.5,40.0,2020,153,0.288,-6462.5
10,1,7.5,40.0,2021,149,0.456,30275.0
10,1,7.5,40.0,2022,201,0.189,-4187.5
10,1,7.5,40.0,2023,173,0.249,-2437.5
10,1,7.5,40.0,2024,161,0.292,6037.5
10,1,7.5,40.0,2025,180,0.261,8075.0
10,1,7.5,40.0,2026,110,0.273,12187.5
10,1,10.0,25.0,2016,20,0.4,1787.5
10,1,10.0,25.0,2017,38,0.526,437.5
10,1,10.0,25.0,2018,119,0.403,-687.5
10,1,10.0,25.0,2019,100,0.5,7387.5
10,1,10.0,25.0,2020,153,0.392,2475.0
10,1,10.0,25.0,2021,149,0.497,25562.5
10,1,10.0,25.0,2022,201,0.318,5162.5
10,1,10.0,25.0,2023,173,0.329,-5425.0
10,1,10.0,25.0,2024,161,0.366,1912.5
10,1,10.0,25.0,2025,180,0.361,9462.5
10,1,10.0,25.0,2026,110,0.336,3737.5
15,1,12.5,7.5,2016,8,0.5,-387.5
15,1,12.5,7.5,2017,14,0.429,-350.0
15,1,12.5,7.5,2018,80,0.462,-9762.5
15,1,12.5,7.5,2019,52,0.673,5112.5
15,1,12.5,7.5,2020,127,0.638,-900.0
15,1,12.5,7.5,2021,114,0.667,7025.0
15,1,12.5,7.5,2022,169,0.615,-5600.0
15,1,12.5,7.5,2023,138,0.587,-6900.0
15,1,12.5,7.5,2024,125,0.68,3450.0
15,1,12.5,7.5,2025,152,0.645,-12.5
15,1,12.5,7.5,2026,96,0.656,1075.0
15,1,15.0,15.0,2016,8,0.625,1950.0
15,1,15.0,15.0,2017,14,0.357,-837.5
15,1,15.0,15.0,2018,80,0.45,-5750.0
15,1,15.0,15.0,2019,52,0.654,10937.5
15,1,15.0,15.0,2020,127,0.512,-2175.0
15,1,15.0,15.0,2021,114,0.596,17475.0
15,1,15.0,15.0,2022,169,0.497,-5562.5
15,1,15.0,15.0,2023,138,0.493,-6975.0
15,1,15.0,15.0,2024,125,0.544,-337.5
15,1,15.0,15.0,2025,152,0.546,6225.0
15,1,15.0,15.0,2026,96,0.521,1062.5
10,0,12.5,40.0,2016,13,0.308,2050.0
10,0,12.5,40.0,2017,24,0.417,10650.0
10,0,12.5,40.0,2018,99,0.232,-3662.5
10,0,12.5,40.0,2019,78,0.359,22087.5
10,0,12.5,40.0,2020,141,0.291,15975.0
10,0,12.5,40.0,2021,129,0.364,39525.0
10,0,12.5,40.0,2022,199,0.251,1612.5
10,0,12.5,40.0,2023,159,0.27,9525.0
10,0,12.5,40.0,2024,149,0.255,2900.0
10,0,12.5,40.0,2025,176,0.261,5637.5
10,0,12.5,40.0,2026,109,0.248,25.0
10,0,10.0,20.0,2016,19,0.421,2025.0
10,0,10.0,20.0,2017,34,0.382,1650.0
10,0,10.0,20.0,2018,114,0.395,7650.0
10,0,10.0,20.0,2019,95,0.474,17112.5
10,0,10.0,20.0,2020,150,0.42,15662.5
10,0,10.0,20.0,2021,146,0.445,20850.0
10,0,10.0,20.0,2022,201,0.358,2475.0
10,0,10.0,20.0,2023,169,0.308,-10725.0
10,0,10.0,20.0,2024,158,0.335,-3450.0
10,0,10.0,20.0,2025,180,0.394,12750.0
10,0,10.0,20.0,2026,110,0.345,-750.0
15,0,30.0,30.0,2016,6,0.5,-150.0
15,0,30.0,30.0,2017,10,0.8,8750.0
15,0,30.0,30.0,2018,65,0.492,-2537.5
15,0,30.0,30.0,2019,43,0.628,15375.0
15,0,30.0,30.0,2020,119,0.546,13525.0
15,0,30.0,30.0,2021,101,0.614,32025.0
15,0,30.0,30.0,2022,167,0.467,-20675.0
15,0,30.0,30.0,2023,118,0.568,21050.0
15,0,30.0,30.0,2024,113,0.558,16475.0
15,0,30.0,30.0,2025,147,0.517,5387.5
15,0,30.0,30.0,2026,92,0.5,-4312.5
15,1,25.0,15.0,2016,8,0.625,1950.0
15,1,25.0,15.0,2017,14,0.357,-837.5
15,1,25.0,15.0,2018,80,0.488,-9250.0
15,1,25.0,15.0,2019,52,0.673,12225.0
15,1,25.0,15.0,2020,127,0.622,9025.0
15,1,25.0,15.0,2021,114,0.632,15137.5
15,1,25.0,15.0,2022,169,0.609,-7925.0
15,1,25.0,15.0,2023,138,0.594,2037.5
15,1,25.0,15.0,2024,125,0.648,2450.0
15,1,25.0,15.0,2025,152,0.664,13550.0
15,1,25.0,15.0,2026,96,0.583,-7075.0
10,0,20.0,25.0,2016,15,0.467,375.0
10,0,20.0,25.0,2017,30,0.567,7500.0
10,0,20.0,25.0,2018,100,0.47,4337.5
10,0,20.0,25.0,2019,83,0.482,4137.5
10,0,20.0,25.0,2020,143,0.545,28925.0
10,0,20.0,25.0,2021,137,0.54,26075.0
10,0,20.0,25.0,2022,201,0.453,-1187.5
10,0,20.0,25.0,2023,160,0.469,4750.0
10,0,20.0,25.0,2024,154,0.461,1925.0
10,0,20.0,25.0,2025,177,0.446,-2412.5
10,0,20.0,25.0,2026,109,0.44,-4850.0
10,0,30.0,30.0,2016,11,0.636,4225.0
10,0,30.0,30.0,2017,21,0.762,15975.0
10,0,30.0,30.0,2018,85,0.459,-11850.0
10,0,30.0,30.0,2019,70,0.543,7337.5
10,0,30.0,30.0,2020,133,0.564,22175.0
10,0,30.0,30.0,2021,121,0.579,25475.0
10,0,30.0,30.0,2022,195,0.462,-27375.0
10,0,30.0,30.0,2023,139,0.496,-4975.0
10,0,30.0,30.0,2024,143,0.538,12925.0
10,0,30.0,30.0,2025,165,0.503,-375.0
10,0,30.0,30.0,2026,107,0.467,-14600.0
10,0,7.5,15.0,2016,19,0.421,1400.0
10,0,7.5,15.0,2017,36,0.333,-900.0
10,0,7.5,15.0,2018,118,0.331,-3362.5
10,0,7.5,15.0,2019,99,0.455,10087.5
10,0,7.5,15.0,2020,153,0.379,4025.0
10,0,7.5,15.0,2021,147,0.463,17700.0
10,0,7.5,15.0,2022,201,0.338,-3900.0
10,0,7.5,15.0,2023,173,0.306,-9575.0
10,0,7.5,15.0,2024,160,0.369,2375.0
10,0,7.5,15.0,2025,180,0.4,9000.0
10,0,7.5,15.0,2026,110,0.373,2125.0
15,0,7.5,80.0,2016,6,0.167,1975.0
15,0,7.5,80.0,2017,10,0.1,375.0
15,0,7.5,80.0,2018,74,0.068,-7587.5
15,0,7.5,80.0,2019,39,0.205,17700.0
15,0,7.5,80.0,2020,114,0.088,-2625.0
15,0,7.5,80.0,2021,94,0.128,14900.0
15,0,7.5,80.0,2022,159,0.088,-2350.0
15,0,7.5,80.0,2023,111,0.126,16850.0
15,0,7.5,80.0,2024,96,0.115,9725.0
15,0,7.5,80.0,2025,139,0.072,-11850.0
15,0,7.5,80.0,2026,90,0.067,-13337.5
15,1,30.0,10.0,2016,8,0.625,1312.5
15,1,30.0,10.0,2017,14,0.357,-700.0
15,1,30.0,10.0,2018,80,0.562,-10875.0
15,1,30.0,10.0,2019,52,0.692,8475.0
15,1,30.0,10.0,2020,127,0.724,9037.5
15,1,30.0,10.0,2021,114,0.693,7562.5
15,1,30.0,10.0,2022,169,0.704,-16625.0
15,1,30.0,10.0,2023,138,0.659,-1975.0
15,1,30.0,10.0,2024,125,0.76,11600.0
15,1,30.0,10.0,2025,152,0.77,10612.5
15,1,30.0,10.0,2026,96,0.75,2137.5
15,1,12.5,15.0,2016,8,0.5,375.0
15,1,12.5,15.0,2017,14,0.357,-837.5
15,1,12.5,15.0,2018,80,0.388,-8637.5
15,1,12.5,15.0,2019,52,0.654,11087.5
